Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
420af671e0cc1e12128e92598df1f04d3a97b54d,merge branch 'hunmar-patch-2',"['3c486759dbcf96359e62b97d9f5a40b8fe35d805', '11c2ff241cca30f32a3fd8986c750ac02311acb5']",Y,[]
043750491ad458de3492639ba22612a0fa9f9b00,x6: change the name for nfi max file.,['8bf654b047d145b493a879a2371328a1645c1f80'],N,['experimental\\NostalgiaForInfinityX6.py']
f866ed2d9d8b2170dd41eb96172c8ba337e4ff6a,x6: grinding: fine tune the de-risk. early dooom stops.,['2732751f03982539917e1cd4c5a5e57d70e3b919'],N,['NostalgiaForInfinityX6.py']
a37e2f6f09e72f2fdc56f9fa7cc4bd24e820956d,x6: futures: doom stops scale with leverage.,['61400e2e5abe25632b7428cb0b7a4d0ed45dfc5b'],N,['NostalgiaForInfinityX6.py']
63e93a68b676aa6730320270fa7753d44b50b7a7,x6: grinding: minor fixes for the short v2 system.,['9d93e61b9a8a03ed058621f2ceb062045b609a8a'],N,['NostalgiaForInfinityX6.py']
25affc40338fafacd09e4806dc9722a63add00d3,x6: fine tune the doom stops.,['7e7ad6689a0d2b01c5d0e948a1dec69f543abc57'],N,['NostalgiaForInfinityX6.py']
54e551beca831e68e4d9aa19c1e5a4bcfef19f1a,x6: options to enable/disable doom & u_e stops.,['8737d169aa7f509182f111da27b5e2178265029d'],N,['NostalgiaForInfinityX6.py']
5d12ea02e297e610979e0bf67d5caa585a58d7a5,x5: update the grind coins list the coins that changed.,['008913d5f6daed1ef1b210872389495f7fad35eb'],N,['NostalgiaForInfinityX5.py']
7ad339283662321ee451eee7d08afbd17739734e,x6: update the grind coins list the coins that changed.,['5d12ea02e297e610979e0bf67d5caa585a58d7a5'],N,['NostalgiaForInfinityX6.py']
0c26426a4a5814f7f4ec7423d60c741246b81616,merge branch 'pimpmyname2-patch-1',"['61ab9c7a8e558b3fc5d9b51985459b7c4377d5d7', '555ddee9bf4a4a1cef2989d58a7de94e24563a36']",Y,[]
6459a5db5abf5f06b173f5b8ea627c55e2b27a69,x6: grindind: remove the exception for bybit futures min order stake.,['7ddb22b8df1a3a361a4f7d2ab87c8f52531fd8b4'],N,['NostalgiaForInfinityX6.py']
6af80a16a8d4f0d54a09a80293285aab801e0a09,fix for ruff pre-commit.,['753aee494d4ff51d949ded997dc27ef512a902dd'],N,['.pre-commit-config.yaml']
048535aa6251d0b27f67e910e291c10384fe215b,fix formatting issue that breaks ci,['2ceb01405803284647d878876b49d56bfd74e2f6'],N,['tests\\unit\\test_NFIX5.py']
16c41ad9e038d15311316d91c023c7279a17175c,"update backtest results filename to include exchange, trading mode, start date, and end date",['a81ac16d7dbf43758879ad723cd0b1ea70f49961'],N,['tests\\backtests\\helpers.py']
94b657e102d78b65d61f99cff9d498b5dd4c8fe7,x6: fix min order for bybit futures.  either the api reporting it wrongly for some pairs or ccxt parsing it incorrectly.,['9952a7f557f1f9d042af1999f513703c283cbb25'],N,['NostalgiaForInfinityX6.py']
a6ea9e35b30ea7fa5974cc7f726621f5cc8a48e5,x6: fix min order for bybit futures. remove the correction.,['94b657e102d78b65d61f99cff9d498b5dd4c8fe7'],N,['NostalgiaForInfinityX6.py']
1c161cc89e8427569edfa24079528c1b1c38697b,x6: fix min order for bybit futures.  either the api reporting it wrongly for some pairs or ccxt parsing it incorrectly.,['7793e9ff37f271be394213510175b9ef41d75977'],N,['NostalgiaForInfinityX6.py']
128f2cc22effeb61517ba58cd3b59779ae72a28b,x6: fix min order for bybit futures. remove the correction.,['1c161cc89e8427569edfa24079528c1b1c38697b'],N,['NostalgiaForInfinityX6.py']
2cb602d7ecbcc222f33dbe00e3d431085651db15,merge branch 'nisuhw-fix-tests',"['d32d3cdd3063a020a21a9e5de780396c0f8242d8', '4398cc39d2523e43a8f000fcbdfe342b182ae081']",Y,[]
025ec16401082530d37f54f87b7b8edb26823e1c,configs: change to x6.,['d08a654764965e3023705ff11c8eb677808fd8c8'],N,['configs\\recommended_config.json']
86faeab651d92ca5602873fc01a1c558e7efb099,compose example: change to x6.,['025ec16401082530d37f54f87b7b8edb26823e1c'],N,['docker-compose.yml']
3e1341c3270263730c441cc669de3fd41fe2da68,example env: change to x6.,['86faeab651d92ca5602873fc01a1c558e7efb099'],N,['live-account-example.env']
26dfeacdf79f942de6d78fe2cb322fddead65f58,x6: rebuy mode: fix for stake lower than min.,['b47688356bc8914965ceba562540db688006e2c0'],N,['NostalgiaForInfinityX6.py']
a0c8e1dc1f10e82e1503e1e46a20a7278d99573b,x6: change derisk mode to scalp mode.,['3e5337a03e37f978488c92f07fcefa525c21ccd9'],N,['NostalgiaForInfinityX6.py']
b351b02a095ab35ef4d8b969c117edeb90378083,x6: fix exits if trades with rebuy & scalp tags.,['3d86f87448e3a837ef3170c0290a96afa93d7b4a'],N,['NostalgiaForInfinityX6.py']
f879b10e0934741400cf81b8697b2a22ec5131d9,fix(tools): handle local changes at nfix update from git repo  also handle and report errors  signed-off-by: jérôme benoit <jerome.benoit@piment-noir.org>,['e7a90097d01d9df93f79f618a5869a147d2d968f'],N,['tools\\update_nfx_docker_compose.sh']
acf38072f78d5c1614a4aba1f967fabf9891749e,"x6: fix for long/short limits, if just one of these set in config.",['e7a90097d01d9df93f79f618a5869a147d2d968f'],N,['NostalgiaForInfinityX6.py']
43e56b583bdab912a77465e069b858ece5468f91,"x6: fix for long/short limits, if just one of these set in config.",['5dbb364a85e6ed1a328644edfcf2f32ef56da341'],N,['NostalgiaForInfinityX6.py']
0492ec8c48cac8c565e01df301dee9ddbef6867f,merge branch 'jerome-benoit-fix/git-nfix-update',"['5a2a96f3b469c9307b53ea2185ad1039378e3715', 'b57567c52832da4ddd6c2e2eaaf702324ffabf6b']",Y,[]
fd2953e528fe20cbd95535af504cab9fdc16fb93,x6: change eos to a for grind mode list of coins.,['39c8b07ab9622ad373cf08a04e5701e23679a79a'],N,['NostalgiaForInfinityX6.py']
fb04dc0e0be8f5755963b541251062c7ff0f9588,x6: change eos to a for top coins mode list of coins.,['fd2953e528fe20cbd95535af504cab9fdc16fb93'],N,['NostalgiaForInfinityX6.py']
5ab0f41e7c7c66b11cbc33f2fe3c6d6716d27cb7,merge branch 'green1052-patch-1',"['be1393f935621a02a9d179031567a37f7b936ffc', '1f11546457acccbb22936051ba702b9ca5ed56df']",Y,[]
8f192ec3a65ec8856b79bb8f957be59cfe47f2d3,configs: change the recommended config.,['5ab0f41e7c7c66b11cbc33f2fe3c6d6716d27cb7'],N,['configs\\recommended_config.json']
ae650c171ac02afd64e12d16fdd2c50dc125f702,update docker-compose.yml  bugfix   could not import /freqtrade/user_data/strategies/nostalgiaforinfinityx*.py,['be1393f935621a02a9d179031567a37f7b936ffc'],N,['docker-compose.yml']
f5e22fccdefb8047df166d46fd8200892b58cc52,merge branch 'hang2ran-main',"['3d8703957127319f477cff099b76bcd2d962c248', '1c1e8ff53859ae9dc4ef05faeb298ab1d1ce3a96']",Y,[]
e02c0d1002e3e6b700fe38476038956b2695a077,backtest fix,['ecf953f08ec224cc061cd38659a15a27b8693ab0'],N,"['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh', '.github\\workflows\\tests.yml', 'configs\\exampleconfig_secret.json', 'tests\\backtests\\helpers.py', 'tests\\backtests\\test_winrate_and_drawdown.py']"
49d9246f761969cfd8a2a280e0dcbf6141d02a54,fix inconsistent backtests,['37d426df45a29d23fe6324b98a8d6d20ac721a55'],N,"['tests\\backtests\\helpers.py', 'tests\\backtests\\test_winrate_and_drawdown.py']"
95d1db04566fb7e73351c5cb772b932bf47b02d6,fix inconsistent backtests,['9f6834517667b2393d4e4f9fda281bcb21aa7abd'],N,"['tests\\backtests\\helpers.py', 'tests\\backtests\\test_winrate_and_drawdown.py']"
071069fdda3a2492a7d622e1c230c360b09c2f87,docker tests example: change to ft stable; change from x5 to x6.,['cf5bf5afa287aa3c2a157fab89b4ecd6d8bcfe9f'],N,['docker-compose.tests.yml']
379a1a7b6e146de500d704453fd3503d499f6622,commit even if x matrix fails,['cf5bf5afa287aa3c2a157fab89b4ecd6d8bcfe9f'],N,['.github\\workflows\\scripts\\comment-ci-results.py']
3d41f63d72418dd7c31af508a6883f6bdca49478,docker tests example: change to ft stable; change from x5 to x6.,['a08ff0937015ce6881ef4edd68006da5c5c8fbfa'],N,['docker-compose.tests.yml']
fd86e7e039163cc9fbbbd603e0f46ff21cf8934c,might fix futures backtests,['535ceb3ff5af63d664018ba5f8f3234377099596'],N,['tests\\backtests\\helpers.py']
d66f3fa01cbfd5f4af12f461bec389401d3bd88d,create release-changelog.yml,['e27ae1b32fbda3aa2c50a280e25ed4521017e230'],N,['.github\\workflows\\release-changelog.yml']
58aafe7f4c67293740738293319599b8e0e01d9f,x6: wrap object in a series to fix future issues.,['bb685ae30d66cb7fdf00f04e0c4a6bdea08e42ac'],N,['NostalgiaForInfinityX6.py']
0f15c440d6ad88ce7f3d19c97fe97eb8132df68f,short_buyback_entry_v2 fixed,['a81be79406955aa3be3ce8dc2f60975b9bdbf7ee'],N,['NostalgiaForInfinityX6.py']
7714ca7fa5fb3f2dc8064c44772d3d4a81878ca7,short_exit_rebuy fixed,['d59814699429b2337e93d3716352e3eef90d1f1d'],N,['NostalgiaForInfinityX6.py']
e1f044be807f3474e5731eb187a62d75698f96b8,fixes issue with futures comment backtests,['4af5dc570676259b6103502a1d10e9daa386593c'],N,['.github\\workflows\\scripts\\comment-ci-results.py']
781cbec0d52b13c51a75f1062d564e56cf9e49c4,debug,['3818d823f60afc416e5d3a37a4bdf0bded5b7b4d'],N,['.github\\workflows\\tests.yml']
1b1d62bb7323379121388566b184091bc5f9cf73,comment-ci-results.py - updates  fixes deletion of previous comments.  lowered time sleep to 100ms.,['2c50b814e4510292838dbfa3b1507d7995c21fe2'],N,['.github\\workflows\\scripts\\comment-ci-results.py']
d0a682655901defe3d943361a685f8f0d8c31c57,update_nfx_docker_compose.sh: empty nfi path on variable and change variable name,['103723476a2329b23e0182a4d8b15b2f3cd5fc44'],N,['tools\\update_nfx_docker_compose.sh']
532d004bf22a649b96fde5274be44d786b252f0a,update_nfx_docker_compose.sh: revert some echos and error handling,['deadfbd91550eaba38b3792afeb3dbf3fd924355'],N,['tools\\update_nfx_docker_compose.sh']
c49f985e39ccbcc33d05e8d90b1a5c25f7c936a3,update_nfx_docker_compose.sh: add a function to load env with error handling,['adb4e7de5795876874f403a2e9f1cbdf82fcaaa9'],N,['tools\\update_nfx_docker_compose.sh']
d868348319d818613713223f3e7eae5d500400cb,update_nfx_docker_compose.sh: try fix ci check,['cc18f03709cca1f3f958f8b614f01d576dbe92f9'],N,['tools\\update_nfx_docker_compose.sh']
1d45717b8dabd438dacb4562bbb48ab6b818344f,x6: grinding: fix min stake calculation.,['addac4bd3eeb61f0a786985b0c50e89704c219a3'],N,['NostalgiaForInfinityX6.py']
e609b6733641bfb5367a41b900a19088ae2ab6ed,update_nfx_docker_compose.sh: fix freqtrade docker image pull verification,['21a9a8ac03f30a242667f25c6c076120f10bdf61'],N,['tools\\update_nfx_docker_compose.sh']
189f457822b37821ce0cb8ef41bc6390f7b0a215,update_nfx_docker_compose.sh fix source command not found on some dist,['e609b6733641bfb5367a41b900a19088ae2ab6ed'],N,['tools\\update_nfx_docker_compose.sh']
cf7a969311b538c067185ed7a941020c27e6ee8c,update_nfx_docker_compose.sh: fix import .env,['189f457822b37821ce0cb8ef41bc6390f7b0a215'],N,['tools\\update_nfx_docker_compose.sh']
7ff2ba2fc381e5a09a80cf847563ef9aa6583a87,x6: fix typo in exit signal name.,['ed64a11d8d89ae779f56fefd81d2c633654eb80c'],N,['NostalgiaForInfinityX6.py']
9c09add7601791504f9fe402750ad0b1351b6a4f,fix: temporary fix to issue on freqtrade stable docker image,['ae1575b5a5dfae4dfc3bc36e7d138a7169c4919f'],N,"['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh', 'docker-compose.tests.yml', 'docker-compose.yml', 'docker\\Dockerfile.custom', 'tools\\update_nfx_docker_compose.sh']"
5f3563e304bcfbb75f6093b9c31ae0a20ee72fe8,revert: temporary fix from 2025.5 to stable again,['097f8847f8627cd90bd5b819a6f65d7b7eb8eb6b'],N,"['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh', 'docker-compose.tests.yml', 'docker-compose.yml', 'docker\\Dockerfile.custom', 'tools\\update_nfx_docker_compose.sh']"
9ee57746f80f43a9b2adf1b867bfe29e41ef820f,fix webserver mode compatibility  webserver mode will call populate_entry_trend to generate chart,['5c0114ce0847f3fc4d33ac4fdef19dbd3efd82ae'],N,['NostalgiaForInfinityX6.py']
5773e4d36e546bea4ab4b5a34a929f837ea5714c,x6: fix incorrect min stake reporting on bybit futures.,['011314581fbae00dec33a6c0686ea7d8af16f426'],N,['NostalgiaForInfinityX6.py']
2bb168fc371cf923fb1763a7c732b0b04fee8e73,x6: fix incorrect min stake reporting on bybit futures.,['5773e4d36e546bea4ab4b5a34a929f837ea5714c'],N,['NostalgiaForInfinityX6.py']
d41acb98658b4ed024a783e79bc495402a7d611a,x6: fix incorrect min stake reporting on bybit futures.,['16df4ce5c4a359e0fba563361e65b10581626c72'],N,['NostalgiaForInfinityX6.py']
95cfe63402f5574e1a48bd6e4290cd068b00c888,x6: fix incorrect min stake reporting on bybit futures.,['d41acb98658b4ed024a783e79bc495402a7d611a'],N,['NostalgiaForInfinityX6.py']
9af25309d20acd971022b892a1c9c5ebd774e687,update test_winrate_and_drawdown.py  fix missing data.  no need to update this file again before 20260101,['c249454ef72885b58211ced320dcae6cae75e8d4'],N,['tests\\backtests\\test_winrate_and_drawdown.py']
ba8e7a27b2ba84c176bb383d5515ad9e86f0a2bf,"configs: added a/usdt, apt/usdt, crv/usdt, ena/usdt, fet/usdt, icp/usdt, imx/usdt, inj/usdt, jto/usdt, ldo/usdt, pepe/usdt, pol/usdt, qnt/usdt, ray/usdt, render/usdt, tao/usdt, theta/usdt, tia/usdt, xmr/usdt to binance, kucoin, and gate.io pair whitelists according to availability on the exchange.",['e9eb2450666d14791346d57a40e0ceebad68a1c7'],N,"['configs\\pairlist-static-binance-spot-usdt.json', 'configs\\pairlist-static-bitget-spot-usdt.json', 'configs\\pairlist-static-gateio-spot-usdt.json', 'configs\\pairlist-static-kucoin-spot-usdt.json']"
3050d989681f3001645121e2e10a176d172e13c6,comment-ci-results.py fix duplicates,['e081578f81e143b12a65041e9ae7aa250d180a85'],N,['.github\\workflows\\scripts\\comment-ci-results.py']
f78f06e893110da9b9daddd10403f62a6038862b,backtests.yml fix ratelimit  temporary solution by adjusting max parallel matrix per job.,['aadb0bb6b564f82168c1fa6c7e2894a70e306d78'],N,['.github\\workflows\\backtests.yml']
c9e1dc09a11b9ee21f1d4944c6be8f1fcc390c8e,"add bonk, jup, ondo, pengu, shib, virtual, and wld to static pair whitelists across multiple exchanges",['069a0c0b6e8418f8338e1b295815903f8b0e7e48'],N,"['configs\\pairlist-static-binance-spot-usdt.json', 'configs\\pairlist-static-bitget-spot-usdt.json', 'configs\\pairlist-static-gateio-spot-usdt.json', 'configs\\pairlist-static-kucoin-spot-usdt.json']"
7f07ebc17826331a716165a56c8fb45891b3ac8d,merge branch 'kishtalaw-patch-1',"['02edacdc15b7b81690dc492d2ce210de46eacfd6', '2c41e673738dcbbc50cfccbb5804714d82f4fd31']",Y,[]
085f41e5590e8925ccbb9439e538fc6991995505,revert: backtests.yml fix ratelimit,['91710c84a40210144831e6e0816c464484b455a0'],N,['.github\\workflows\\backtests.yml']
0618da9b3d80e421d43e115839cbf535e0c61d30,x6: add config options for scalp doom stops.,['bb1b4db15fc789ddc9d66cc0479c4dccb373330c'],N,['NostalgiaForInfinityX6.py']
14a485fe55da7aa9bf06171cd119fc6d51e1b557,fix removed function from ft update.,['9eefeec56b243df0f7960c7815e3eda4ec654c48'],N,['.github\\workflows\\scripts\\comment-ci-results.py']
0147c37e469c10e8ed115d0ab4582f7934caac45,fix removed function from ft update.,['14a485fe55da7aa9bf06171cd119fc6d51e1b557'],N,['tests\\backtests\\helpers.py']
47c8279f48ea23a90836f23d575e231018731d78,fix(tools): fixes to tools/update_nfx_docker_compose.sh  - handle properly telegram notification enablement in .env - handle properly variables comparison in shell - log only stderr on error - ...  signed-off-by: jérôme benoit <jerome.benoit@piment-noir.org>,['9eefeec56b243df0f7960c7815e3eda4ec654c48'],N,['tools\\update_nfx_docker_compose.sh']
7084e0b316c0d789eb6b9161283278cc4d3ee149,fix removed function from ft update.,['47c8279f48ea23a90836f23d575e231018731d78'],N,['.github\\workflows\\scripts\\comment-ci-results.py']
2f7ad9dc61ca186066ac118c7f6987c2ea57a3e4,fix removed function from ft update.,['7084e0b316c0d789eb6b9161283278cc4d3ee149'],N,['tests\\backtests\\helpers.py']
86f13b602a7c03f575f4ce546e8bcbd3a8fcd1ba,merge branch 'jerome-benoit-fixes_update_nfx_docker_compose.sh',"['5dbc75ab96978bd321da45e1bfd33a44e94abf4a', 'c3c8c655149a11298455e05018852229045ffb2a']",Y,[]
